row_index,ABBR,example,D_A,D_B,D_C,D_A_minus_D_B,L1H30_patched_logit_difference,L1H30_indirect_effect,L1H30_normalized_restoration,L1H24_patched_logit_difference,L1H24_indirect_effect,L1H24_normalized_restoration,L7H6_patched_logit_difference,L7H6_indirect_effect,L7H6_normalized_restoration,L3H4_patched_logit_difference,L3H4_indirect_effect,L3H4_normalized_restoration,MLP_L0_patched_logit_difference,MLP_L0_indirect_effect,MLP_L0_normalized_restoration,MLP_L14_patched_logit_difference,MLP_L14_indirect_effect,MLP_L14_normalized_restoration,MLP_L31_patched_logit_difference,MLP_L31_indirect_effect,MLP_L31_normalized_restoration
409,MDI,5,4.607421875,4.484375,-3.3125,0.123046875,4.5390625,0.0546875,0.4444444444444444,4.53515625,0.05078125,0.4126984126984127,4.4765625,-0.0078125,-0.06349206349206349,4.55078125,0.06640625,0.5396825396825397,3.96875,-0.515625,-4.190476190476191,4.5,0.015625,0.12698412698412698,4.48046875,-0.00390625,-0.031746031746031744
410,MDS,1,4.88671875,5.060546875,1.1875,-0.173828125,5.109375,0.048828125,-0.2808988764044944,5.02734375,-0.033203125,0.19101123595505617,5.05859375,-0.001953125,0.011235955056179775,5.05859375,-0.001953125,0.011235955056179775,5.037109375,-0.0234375,0.1348314606741573,5.091796875,0.03125,-0.1797752808988764,5.080078125,0.01953125,-0.11235955056179775
411,MDS,2,4.29296875,4.669921875,0.3984375,-0.376953125,4.66796875,-0.001953125,0.0051813471502590676,4.6875,0.017578125,-0.046632124352331605,4.701171875,0.03125,-0.08290155440414508,4.6875,0.017578125,-0.046632124352331605,4.59375,-0.076171875,0.20207253886010362,4.716796875,0.046875,-0.12435233160621761,4.69921875,0.029296875,-0.07772020725388601
412,MDS,3,5.0205078125,4.919921875,0.857421875,0.1005859375,4.93359375,0.013671875,0.13592233009708737,4.93359375,0.013671875,0.13592233009708737,4.9609375,0.041015625,0.4077669902912621,4.99609375,0.076171875,0.7572815533980582,5.09765625,0.177734375,1.766990291262136,4.93359375,0.013671875,0.13592233009708737,4.93359375,0.013671875,0.13592233009708737
413,MDS,4,4.69921875,4.59765625,0.9296875,0.1015625,4.578125,-0.01953125,-0.19230769230769232,4.5625,-0.03515625,-0.34615384615384615,4.5859375,-0.01171875,-0.11538461538461539,4.53515625,-0.0625,-0.6153846153846154,4.5390625,-0.05859375,-0.5769230769230769,4.55078125,-0.046875,-0.46153846153846156,4.5625,-0.03515625,-0.34615384615384615
414,MDS,5,5.23095703125,5.041015625,0.171875,0.18994140625,5.037109375,-0.00390625,-0.02056555269922879,5.029296875,-0.01171875,-0.061696658097686374,5.072265625,0.03125,0.16452442159383032,5.037109375,-0.00390625,-0.02056555269922879,5.1796875,0.138671875,0.7300771208226221,4.990234375,-0.05078125,-0.26735218508997427,5.041015625,0.0,0.0
415,MMF,1,2.59716796875,2.14208984375,-1.1640625,0.455078125,2.142578125,0.00048828125,0.001072961373390558,2.14404296875,0.001953125,0.004291845493562232,2.14306640625,0.0009765625,0.002145922746781116,2.12646484375,-0.015625,-0.034334763948497854,2.17431640625,0.0322265625,0.07081545064377683,2.1474609375,0.00537109375,0.011802575107296138,2.1591796875,0.01708984375,0.03755364806866953
416,MMF,2,2.486328125,2.4072265625,0.6748046875,0.0791015625,2.4150390625,0.0078125,0.09876543209876543,2.3994140625,-0.0078125,-0.09876543209876543,2.400390625,-0.0068359375,-0.08641975308641975,2.4013671875,-0.005859375,-0.07407407407407407,2.2783203125,-0.12890625,-1.6296296296296295,2.38671875,-0.0205078125,-0.25925925925925924,2.3994140625,-0.0078125,-0.09876543209876543
417,MMF,3,2.45947265625,2.53173828125,0.35546875,-0.072265625,2.54296875,0.01123046875,-0.1554054054054054,2.544921875,0.01318359375,-0.18243243243243243,2.54931640625,0.017578125,-0.24324324324324326,2.5361328125,0.00439453125,-0.060810810810810814,2.4306640625,-0.10107421875,1.3986486486486487,2.53125,-0.00048828125,0.006756756756756757,2.5458984375,0.01416015625,-0.19594594594594594
418,MMF,4,2.4541015625,2.6103515625,0.55078125,-0.15625,2.61279296875,0.00244140625,-0.015625,2.6064453125,-0.00390625,0.025,2.6220703125,0.01171875,-0.075,2.5927734375,-0.017578125,0.1125,2.50390625,-0.1064453125,0.68125,2.576171875,-0.0341796875,0.21875,2.61279296875,0.00244140625,-0.015625
419,MMF,5,2.46728515625,2.47314453125,0.3125,-0.005859375,2.47412109375,0.0009765625,-0.16666666666666666,2.47021484375,-0.0029296875,0.5,2.4912109375,0.01806640625,-3.0833333333333335,2.47314453125,0.0,-0.0,2.447265625,-0.02587890625,4.416666666666667,2.4453125,-0.02783203125,4.75,2.4580078125,-0.01513671875,2.5833333333333335
420,MRA,1,1.19921875,1.08984375,0.140625,0.109375,1.109375,0.01953125,0.17857142857142858,1.111328125,0.021484375,0.19642857142857142,1.0859375,-0.00390625,-0.03571428571428571,1.05859375,-0.03125,-0.2857142857142857,1.0,-0.08984375,-0.8214285714285714,1.107421875,0.017578125,0.16071428571428573,1.134765625,0.044921875,0.4107142857142857
421,MRA,2,0.92578125,0.984375,0.12109375,-0.05859375,0.98046875,-0.00390625,0.06666666666666667,1.01953125,0.03515625,-0.6,0.9921875,0.0078125,-0.13333333333333333,1.01171875,0.02734375,-0.4666666666666667,0.921875,-0.0625,1.0666666666666667,0.95703125,-0.02734375,0.4666666666666667,1.01953125,0.03515625,-0.6
422,MRA,3,1.078125,0.86328125,0.17578125,0.21484375,0.87109375,0.0078125,0.03636363636363636,0.84765625,-0.015625,-0.07272727272727272,0.85546875,-0.0078125,-0.03636363636363636,0.88671875,0.0234375,0.10909090909090909,0.69921875,-0.1640625,-0.7636363636363637,0.86328125,0.0,0.0,0.85546875,-0.0078125,-0.03636363636363636
423,MRA,4,1.09765625,0.998046875,0.234375,0.099609375,0.97265625,-0.025390625,-0.2549019607843137,0.974609375,-0.0234375,-0.23529411764705882,0.982421875,-0.015625,-0.1568627450980392,0.990234375,-0.0078125,-0.0784313725490196,0.8359375,-0.162109375,-1.6274509803921569,1.0234375,0.025390625,0.2549019607843137,0.966796875,-0.03125,-0.3137254901960784
424,MRA,5,0.97265625,0.89453125,0.30859375,0.078125,0.94140625,0.046875,0.6,0.90234375,0.0078125,0.1,0.90234375,0.0078125,0.1,0.9140625,0.01953125,0.25,0.84765625,-0.046875,-0.6,0.87890625,-0.015625,-0.2,0.89453125,0.0,0.0
425,MRCP,1,0.41796875,0.2646484375,-0.0224609375,0.1533203125,0.2763671875,0.01171875,0.07643312101910828,0.2939453125,0.029296875,0.1910828025477707,0.2861328125,0.021484375,0.14012738853503184,0.279296875,0.0146484375,0.09554140127388536,0.294921875,0.0302734375,0.19745222929936307,0.2822265625,0.017578125,0.11464968152866242,0.2900390625,0.025390625,0.16560509554140126
426,MRCP,2,0.34912109375,0.2958984375,0.005859375,0.05322265625,0.283203125,-0.0126953125,-0.23853211009174313,0.28515625,-0.0107421875,-0.2018348623853211,0.2958984375,0.0,0.0,0.2900390625,-0.005859375,-0.11009174311926606,0.3173828125,0.021484375,0.4036697247706422,0.2841796875,-0.01171875,-0.22018348623853212,0.287109375,-0.0087890625,-0.1651376146788991
427,MRCP,3,0.42919921875,0.2666015625,-0.0283203125,0.16259765625,0.26953125,0.0029296875,0.018018018018018018,0.2724609375,0.005859375,0.036036036036036036,0.265625,-0.0009765625,-0.006006006006006006,0.2607421875,-0.005859375,-0.036036036036036036,0.2548828125,-0.01171875,-0.07207207207207207,0.25390625,-0.0126953125,-0.07807807807807808,0.2666015625,0.0,0.0
428,MRCP,4,0.5673828125,0.4248046875,0.072265625,0.142578125,0.4345703125,0.009765625,0.0684931506849315,0.412109375,-0.0126953125,-0.08904109589041095,0.4189453125,-0.005859375,-0.0410958904109589,0.3857421875,-0.0390625,-0.273972602739726,0.3662109375,-0.05859375,-0.410958904109589,0.4150390625,-0.009765625,-0.0684931506849315,0.43359375,0.0087890625,0.06164383561643835
429,MRCP,5,0.517822265625,0.349609375,0.0361328125,0.168212890625,0.3642578125,0.0146484375,0.08708272859216255,0.3603515625,0.0107421875,0.06386066763425254,0.3583984375,0.0087890625,0.05224963715529753,0.3525390625,0.0029296875,0.01741654571843251,0.365234375,0.015625,0.09288824383164006,0.3642578125,0.0146484375,0.08708272859216255,0.34765625,-0.001953125,-0.011611030478955007
430,MRSA,1,0.775634765625,0.46728515625,0.40185546875,0.308349609375,0.46875,0.00146484375,0.004750593824228029,0.43505859375,-0.0322265625,-0.10451306413301663,0.43603515625,-0.03125,-0.10134600158353127,0.4638671875,-0.00341796875,-0.011084718923198733,0.4619140625,-0.00537109375,-0.01741884402216944,0.44091796875,-0.0263671875,-0.0855106888361045,0.46728515625,0.0,0.0
431,MRSA,2,0.673828125,0.43505859375,0.39111328125,0.23876953125,0.4345703125,-0.00048828125,-0.002044989775051125,0.46337890625,0.0283203125,0.11860940695296524,0.43603515625,0.0009765625,0.00408997955010225,0.43310546875,-0.001953125,-0.0081799591002045,0.44580078125,0.0107421875,0.044989775051124746,0.435546875,0.00048828125,0.002044989775051125,0.43603515625,0.0009765625,0.00408997955010225
432,MRSA,3,0.65380859375,0.32080078125,0.30908203125,0.3330078125,0.3203125,-0.00048828125,-0.001466275659824047,0.318359375,-0.00244140625,-0.007331378299120235,0.31884765625,-0.001953125,-0.005865102639296188,0.29443359375,-0.0263671875,-0.07917888563049853,0.32470703125,0.00390625,0.011730205278592375,0.298828125,-0.02197265625,-0.06598240469208211,0.31591796875,-0.0048828125,-0.01466275659824047
433,MRSA,4,0.6865234375,0.47412109375,0.431640625,0.21240234375,0.48046875,0.00634765625,0.029885057471264367,0.45166015625,-0.0224609375,-0.10574712643678161,0.45166015625,-0.0224609375,-0.10574712643678161,0.4443359375,-0.02978515625,-0.14022988505747128,0.49365234375,0.01953125,0.09195402298850575,0.4765625,0.00244140625,0.011494252873563218,0.48095703125,0.0068359375,0.03218390804597701
434,MRSA,5,0.632080078125,0.6513671875,0.67822265625,-0.019287109375,0.6494140625,-0.001953125,0.10126582278481013,0.65625,0.0048828125,-0.25316455696202533,0.59521484375,-0.05615234375,2.911392405063291,0.65283203125,0.00146484375,-0.0759493670886076,0.5908203125,-0.060546875,3.1392405063291138,0.62744140625,-0.02392578125,1.240506329113924,0.623046875,-0.0283203125,1.4683544303797469
435,MTP,1,2.75341796875,2.7451171875,0.4111328125,0.00830078125,2.724609375,-0.0205078125,-2.4705882352941178,2.712890625,-0.0322265625,-3.8823529411764706,2.7216796875,-0.0234375,-2.823529411764706,2.7060546875,-0.0390625,-4.705882352941177,2.556640625,-0.1884765625,-22.705882352941178,2.7138671875,-0.03125,-3.764705882352941,2.712890625,-0.0322265625,-3.8823529411764706
436,MTP,2,2.45947265625,2.50390625,0.37109375,-0.04443359375,2.5009765625,-0.0029296875,0.06593406593406594,2.50390625,0.0,-0.0,2.5009765625,-0.0029296875,0.06593406593406594,2.4853515625,-0.0185546875,0.4175824175824176,2.330078125,-0.173828125,3.912087912087912,2.5009765625,-0.0029296875,0.06593406593406594,2.5029296875,-0.0009765625,0.02197802197802198
437,MTP,3,2.3232421875,1.0859375,-1.421875,1.2373046875,1.09765625,0.01171875,0.009471191791633781,1.078125,-0.0078125,-0.006314127861089187,1.05859375,-0.02734375,-0.022099447513812154,1.0078125,-0.078125,-0.06314127861089187,1.29296875,0.20703125,0.16732438831886345,1.03125,-0.0546875,-0.04419889502762431,1.06640625,-0.01953125,-0.01578531965272297
438,MTP,4,2.2587890625,0.125,-1.7958984375,2.1337890625,0.1328125,0.0078125,0.0036613272311212816,0.125,0.0,0.0,0.1328125,0.0078125,0.0036613272311212816,0.109375,-0.015625,-0.007322654462242563,0.4921875,0.3671875,0.17208237986270022,0.140625,0.015625,0.007322654462242563,0.15625,0.03125,0.014645308924485127
439,MTP,5,2.7177734375,2.724609375,-0.384765625,-0.0068359375,2.763671875,0.0390625,-5.714285714285714,2.734375,0.009765625,-1.4285714285714286,2.75390625,0.029296875,-4.285714285714286,2.80078125,0.076171875,-11.142857142857142,2.423828125,-0.30078125,44.0,2.787109375,0.0625,-9.142857142857142,2.75390625,0.029296875,-4.285714285714286
440,MVA,1,3.09765625,1.2578125,-3.296875,1.83984375,1.2734375,0.015625,0.008492569002123142,1.2578125,0.0,0.0,1.265625,0.0078125,0.004246284501061571,1.2890625,0.03125,0.016985138004246284,1.40625,0.1484375,0.08067940552016985,1.2578125,0.0,0.0,1.25,-0.0078125,-0.004246284501061571
441,MVA,2,3.33984375,1.0546875,-3.88330078125,2.28515625,1.0625,0.0078125,0.003418803418803419,1.0703125,0.015625,0.006837606837606838,1.0546875,0.0,0.0,1.078125,0.0234375,0.010256410256410256,1.21875,0.1640625,0.07179487179487179,1.0546875,0.0,0.0,1.046875,-0.0078125,-0.003418803418803419
442,MVA,3,3.47265625,3.1640625,-3.40869140625,0.30859375,3.1640625,0.0,0.0,3.14453125,-0.01953125,-0.06329113924050633,3.13671875,-0.02734375,-0.08860759493670886,3.1328125,-0.03125,-0.10126582278481013,3.21875,0.0546875,0.17721518987341772,3.1796875,0.015625,0.05063291139240506,3.1640625,0.0,0.0
443,MVA,4,4.220703125,2.58984375,-3.54150390625,1.630859375,2.6171875,0.02734375,0.016766467065868262,2.61328125,0.0234375,0.01437125748502994,2.6328125,0.04296875,0.026347305389221556,2.6484375,0.05859375,0.03592814371257485,2.84375,0.25390625,0.15568862275449102,2.63671875,0.046875,0.02874251497005988,2.6640625,0.07421875,0.045508982035928146
444,MVA,5,3.177734375,2.94140625,-3.26171875,0.236328125,2.8671875,-0.07421875,-0.3140495867768595,2.84765625,-0.09375,-0.39669421487603307,2.875,-0.06640625,-0.2809917355371901,2.859375,-0.08203125,-0.34710743801652894,2.7734375,-0.16796875,-0.7107438016528925,2.875,-0.06640625,-0.2809917355371901,2.86328125,-0.078125,-0.3305785123966942
445,NOS,1,3.0625,2.79296875,1.4453125,0.26953125,2.810546875,0.017578125,0.06521739130434782,2.826171875,0.033203125,0.12318840579710146,2.80859375,0.015625,0.057971014492753624,2.845703125,0.052734375,0.1956521739130435,2.798828125,0.005859375,0.021739130434782608,2.775390625,-0.017578125,-0.06521739130434782,2.78515625,-0.0078125,-0.028985507246376812
446,NOS,2,2.83203125,2.5234375,1.0625,0.30859375,2.51953125,-0.00390625,-0.012658227848101266,2.5078125,-0.015625,-0.05063291139240506,2.494140625,-0.029296875,-0.0949367088607595,2.482421875,-0.041015625,-0.13291139240506328,2.53125,0.0078125,0.02531645569620253,2.498046875,-0.025390625,-0.08227848101265822,2.51953125,-0.00390625,-0.012658227848101266
447,NOS,3,2.701171875,2.587890625,1.01953125,0.11328125,2.5546875,-0.033203125,-0.29310344827586204,2.58984375,0.001953125,0.017241379310344827,2.619140625,0.03125,0.27586206896551724,2.572265625,-0.015625,-0.13793103448275862,2.521484375,-0.06640625,-0.5862068965517241,2.6171875,0.029296875,0.25862068965517243,2.587890625,0.0,0.0
448,NOS,4,3.6123046875,3.0234375,0.943359375,0.5888671875,2.990234375,-0.033203125,-0.05638474295190713,2.9453125,-0.078125,-0.13266998341625208,3.021484375,-0.001953125,-0.003316749585406302,2.9921875,-0.03125,-0.05306799336650083,3.234375,0.2109375,0.3582089552238806,2.9765625,-0.046875,-0.07960199004975124,2.990234375,-0.033203125,-0.05638474295190713
449,NOS,5,2.994140625,3.01171875,1.16015625,-0.017578125,2.978515625,-0.033203125,1.8888888888888888,3.0078125,-0.00390625,0.2222222222222222,2.970703125,-0.041015625,2.3333333333333335,2.99609375,-0.015625,0.8888888888888888,3.013671875,0.001953125,-0.1111111111111111,2.962890625,-0.048828125,2.7777777777777777,2.974609375,-0.037109375,2.111111111111111
450,NPH,1,2.31640625,2.171875,-0.12109375,0.14453125,2.19140625,0.01953125,0.13513513513513514,2.1640625,-0.0078125,-0.05405405405405406,2.1953125,0.0234375,0.16216216216216217,2.18359375,0.01171875,0.08108108108108109,2.1171875,-0.0546875,-0.3783783783783784,2.15234375,-0.01953125,-0.13513513513513514,2.171875,0.0,0.0
451,NPH,2,2.25,2.07421875,0.01953125,0.17578125,2.06640625,-0.0078125,-0.044444444444444446,2.05078125,-0.0234375,-0.13333333333333333,2.05078125,-0.0234375,-0.13333333333333333,2.09375,0.01953125,0.1111111111111111,2.015625,-0.05859375,-0.3333333333333333,2.05078125,-0.0234375,-0.13333333333333333,2.05078125,-0.0234375,-0.13333333333333333
452,NPH,3,2.421875,2.033203125,0.46484375,0.388671875,2.029296875,-0.00390625,-0.010050251256281407,2.046875,0.013671875,0.035175879396984924,2.009765625,-0.0234375,-0.06030150753768844,2.009765625,-0.0234375,-0.06030150753768844,2.146484375,0.11328125,0.2914572864321608,2.013671875,-0.01953125,-0.05025125628140704,2.015625,-0.017578125,-0.04522613065326633
453,NPH,4,2.646484375,2.296875,-0.05859375,0.349609375,2.28125,-0.015625,-0.0446927374301676,2.296875,0.0,0.0,2.296875,0.0,0.0,2.30078125,0.00390625,0.0111731843575419,2.1328125,-0.1640625,-0.4692737430167598,2.31640625,0.01953125,0.055865921787709494,2.29296875,-0.00390625,-0.0111731843575419
454,NPH,5,2.435546875,2.3125,0.046875,0.123046875,2.30078125,-0.01171875,-0.09523809523809523,2.32421875,0.01171875,0.09523809523809523,2.3125,0.0,0.0,2.30078125,-0.01171875,-0.09523809523809523,2.3125,0.0,0.0,2.28515625,-0.02734375,-0.2222222222222222,2.28515625,-0.02734375,-0.2222222222222222
455,NST,1,5.607421875,6.2109375,-1.2421875,-0.603515625,6.37109375,0.16015625,-0.26537216828478966,6.171875,-0.0390625,0.06472491909385113,6.234375,0.0234375,-0.038834951456310676,6.1640625,-0.046875,0.07766990291262135,6.16796875,-0.04296875,0.07119741100323625,6.25,0.0390625,-0.06472491909385113,6.203125,-0.0078125,0.012944983818770227
456,NST,2,5.3984375,5.71484375,-1.97265625,-0.31640625,5.80859375,0.09375,-0.2962962962962963,5.89453125,0.1796875,-0.5679012345679012,5.68359375,-0.03125,0.09876543209876543,5.77734375,0.0625,-0.19753086419753085,3.7734375,-1.94140625,6.135802469135802,5.73828125,0.0234375,-0.07407407407407407,5.77734375,0.0625,-0.19753086419753085
457,NST,3,6.298828125,6.69921875,-2.03515625,-0.400390625,6.9609375,0.26171875,-0.6536585365853659,6.6796875,-0.01953125,0.04878048780487805,6.8125,0.11328125,-0.28292682926829266,6.5625,-0.13671875,0.34146341463414637,4.71875,-1.98046875,4.946341463414634,6.81640625,0.1171875,-0.2926829268292683,6.7265625,0.02734375,-0.06829268292682927
458,NST,4,4.82421875,5.63671875,-1.625,-0.8125,5.51953125,-0.1171875,0.14423076923076922,5.5546875,-0.08203125,0.10096153846153846,5.6015625,-0.03515625,0.04326923076923077,5.640625,0.00390625,-0.004807692307692308,4.01171875,-1.625,2.0,5.5078125,-0.12890625,0.15865384615384615,5.640625,0.00390625,-0.004807692307692308
459,NST,5,5.818359375,6.20703125,-1.5234375,-0.388671875,6.3203125,0.11328125,-0.2914572864321608,6.1484375,-0.05859375,0.1507537688442211,6.19921875,-0.0078125,0.020100502512562814,6.0390625,-0.16796875,0.4321608040201005,4.17578125,-2.03125,5.226130653266332,6.375,0.16796875,-0.4321608040201005,6.2421875,0.03515625,-0.09045226130653267
460,NTD,1,3.1484375,3.25390625,0.453125,-0.10546875,3.23046875,-0.0234375,0.2222222222222222,3.265625,0.01171875,-0.1111111111111111,3.234375,-0.01953125,0.18518518518518517,3.3203125,0.06640625,-0.6296296296296297,3.203125,-0.05078125,0.48148148148148145,3.234375,-0.01953125,0.18518518518518517,3.265625,0.01171875,-0.1111111111111111
461,NTD,2,2.86328125,2.35546875,0.0,0.5078125,2.35546875,0.0,0.0,2.33984375,-0.015625,-0.03076923076923077,2.2890625,-0.06640625,-0.13076923076923078,2.30078125,-0.0546875,-0.1076923076923077,2.796875,0.44140625,0.8692307692307693,2.37890625,0.0234375,0.046153846153846156,2.3671875,0.01171875,0.023076923076923078
462,NTD,3,2.8828125,2.8984375,-0.0078125,-0.015625,2.9296875,0.03125,-2.0,2.85546875,-0.04296875,2.75,2.828125,-0.0703125,4.5,2.83203125,-0.06640625,4.25,3.4296875,0.53125,-34.0,2.859375,-0.0390625,2.5,2.9375,0.0390625,-2.5
463,NTD,4,2.66796875,3.078125,-1.728515625,-0.41015625,3.01171875,-0.06640625,0.1619047619047619,3.0234375,-0.0546875,0.13333333333333333,3.05859375,-0.01953125,0.047619047619047616,2.96484375,-0.11328125,0.2761904761904762,3.1015625,0.0234375,-0.05714285714285714,3.07421875,-0.00390625,0.009523809523809525,3.05859375,-0.01953125,0.047619047619047616
464,NTD,5,2.765625,2.296875,-0.21875,0.46875,2.3125,0.015625,0.03333333333333333,2.3359375,0.0390625,0.08333333333333333,2.375,0.078125,0.16666666666666666,2.3046875,0.0078125,0.016666666666666666,3.14453125,0.84765625,1.8083333333333333,2.3671875,0.0703125,0.15,2.35546875,0.05859375,0.125
465,OCD,1,1.3984375,1.376953125,-1.68310546875,0.021484375,1.3515625,-0.025390625,-1.1818181818181819,1.369140625,-0.0078125,-0.36363636363636365,1.357421875,-0.01953125,-0.9090909090909091,1.375,-0.001953125,-0.09090909090909091,1.20703125,-0.169921875,-7.909090909090909,1.302734375,-0.07421875,-3.4545454545454546,1.34765625,-0.029296875,-1.3636363636363635
466,OCD,2,1.6279296875,1.5625,-0.4833984375,0.0654296875,1.587890625,0.025390625,0.3880597014925373,1.568359375,0.005859375,0.08955223880597014,1.5703125,0.0078125,0.11940298507462686,1.560546875,-0.001953125,-0.029850746268656716,1.294921875,-0.267578125,-4.08955223880597,1.5234375,-0.0390625,-0.5970149253731343,1.560546875,-0.001953125,-0.029850746268656716
